"FieldGoalDistance","FieldGoalResult","HomeTeam","Month","KickerName","desc"
36,1,"MIN","10","K.Forbath","(9:39) (Field Goal formation) K.Forbath 36 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
34,1,"MIN","10","K.Forbath","(15:00) (Field Goal formation) K.Forbath 34 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
53,1,"MIN","10","K.Forbath","(10:52) (Field Goal formation) K.Forbath 53 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
41,1,"NO","10","W.Lutz","(:09) W.Lutz 41 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead."
41,1,"NO","10","M.Prater","(6:44) M.Prater 41 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Locke."
56,0,"NO","10","M.Prater","(12:40) M.Prater 56 yard field goal is No Good, Wide Left, Center-D.Muhlbach, Holder-J.Locke."
50,1,"ATL","10","M.Bryant","(9:48) M.Bryant 50 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
59,0,"ATL","10","M.Bryant","(:02) M.Bryant 59 yard field goal is No Good, Center-J.Harris, Holder-M.Bosher. J.Landry at MIA -9 pushed ob at MIA 31 for 40 yards (M.Bosher)."
49,1,"ATL","10","C.Parkey","(8:39) C.Parkey 49 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack."
38,1,"ATL","10","C.Parkey","(2:35) C.Parkey 38 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack."
47,0,"NYJ","10","S.Gostkowski","(1:11) S.Gostkowski 47 yard field goal is No Good, Wide Right, Center-J.Cardona, Holder-R.Allen."
28,1,"NYJ","10","S.Gostkowski","(14:13) S.Gostkowski 28 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
28,1,"NYJ","10","C.Catanzaro","(3:43) C.Catanzaro 28 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards."
48,1,"WAS","10","D.Hopkins","(1:56) D.Hopkins 48 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
52,1,"WAS","10","R.Gould","(9:45) R.Gould 52 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
47,0,"WAS","10","R.Gould","(3:27) R.Gould 47 yard field goal is No Good, Wide Right, Center-K.Nelson, Holder-B.Pinion."
21,1,"WAS","10","D.Hopkins","(10:37) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
28,1,"ARI","10","P.Dawson","(5:33) P.Dawson 28 yard field goal is GOOD, Center-J.Drescher, Holder-A.Lee. Penalty on TB-C.Conte, Defensive Offside, declined."
56,1,"JAX","10","G.Zuerlein","(8:59) G.Zuerlein 56 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
54,0,"JAX","10","J.Myers","(:02) J.Myers 54 yard field goal is No Good, Wide Left, Center-M.Overton, Holder-B.Nortman."
41,1,"JAX","10","J.Myers","(5:20) J.Myers 41 yard field goal is GOOD, Center-M.Overton, Holder-B.Nortman."
29,1,"JAX","10","G.Zuerlein","(2:36) G.Zuerlein 29 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
54,0,"JAX","10","J.Myers","(1:12) J.Myers 54 yard field goal is No Good, Wide Left, Center-M.Overton, Holder-B.Nortman."
46,1,"KC","10","H.Butker","(6:25) H.Butker 46 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
24,1,"KC","10","C.Boswell","(2:11) C.Boswell 24 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
33,1,"KC","10","H.Butker","(2:21) H.Butker 33 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
48,0,"OAK","10","N.Novak","(11:14) N.Novak 48 yard field goal is No Good, Wide Right, Center-M.Windt, Holder-D.Kaser."
44,1,"OAK","10","G.Tavecchio","(:04) G.Tavecchio 44 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
32,1,"OAK","10","N.Novak","(:03) N.Novak 32 yard field goal is GOOD, Center-M.Windt, Holder-D.Kaser."
25,1,"DEN","10","A.Rosas","(6:58) A.Rosas 25 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
35,0,"DEN","10","B.McManus","(:57) B.McManus 35 yard field goal is No Good, Wide Right, Center-C.Kreiter, Holder-R.Dixon."
28,1,"DEN","10","B.McManus","(4:25) B.McManus 28 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
51,1,"DEN","10","A.Rosas","(8:13) A.Rosas 51 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
53,0,"DEN","10","B.McManus","(4:18) B.McManus 53 yard field goal is BLOCKED (K.Wynn), Center-C.Kreiter, Holder-R.Dixon."
49,0,"DEN","10","A.Rosas","(2:15) A.Rosas 49 yard field goal is BLOCKED (A.Gotsis), Center-Z.DeOssie, Holder-B.Wing."
40,1,"DEN","10","A.Rosas","(:31) A.Rosas 40 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
48,1,"TEN","10","R.Succop","(11:20) (Field Goal formation) R.Succop 48 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
36,1,"TEN","10","A.Vinatieri","(6:49) (Field Goal formation) A.Vinatieri 36 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
32,1,"TEN","10","R.Succop","(:52) (Field Goal formation) R.Succop 32 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
40,1,"TEN","10","R.Succop","(4:15) (Field Goal formation) R.Succop 40 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
25,1,"TEN","10","A.Vinatieri","(:19) (Field Goal formation) A.Vinatieri 25 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
48,1,"TEN","10","R.Succop","(9:48) (Field Goal formation) R.Succop 48 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
23,1,"TEN","10","R.Succop","(4:40) (Field Goal formation) R.Succop 23 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
52,1,"TEN","10","A.Vinatieri","(7:32) (Field Goal formation) A.Vinatieri 52 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
53,1,"OAK","10","H.Butker","(10:19) H.Butker 53 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
53,0,"OAK","10","G.Tavecchio","(4:56) G.Tavecchio 53 yard field goal is BLOCKED (E.Murray), Center-J.Condo, Holder-M.King."
39,1,"OAK","10","H.Butker","(1:09) H.Butker 39 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
45,0,"OAK","10","G.Tavecchio","(:02) G.Tavecchio 45 yard field goal is No Good, Wide Left, Center-J.Condo, Holder-M.King."
37,1,"OAK","10","H.Butker","(:51) H.Butker 37 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
26,1,"OAK","10","G.Tavecchio","(11:56) G.Tavecchio 26 yard field goal is GOOD, Center-J.Condo, Holder-M.King."
50,1,"BUF","10","P.Murray","(9:49) P.Murray 50 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger."
25,1,"BUF","10","S.Hauschka","(5:49) S.Hauschka 25 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt."
25,1,"BUF","10","P.Murray","(:25) P.Murray 25 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger."
41,0,"BUF","10","S.Hauschka","(4:12) S.Hauschka 41 yard field goal is No Good, Wide Right, Center-R.Ferguson, Holder-C.Schmidt."
52,1,"BUF","10","S.Hauschka","(13:36) S.Hauschka 52 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt."
30,1,"BUF","10","S.Hauschka","(:18) S.Hauschka 30 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt."
48,1,"MIN","10","J.Tucker","(8:34) J.Tucker 48 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
52,1,"MIN","10","K.Forbath","(3:44) (Field Goal formation) K.Forbath 52 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
51,1,"MIN","10","K.Forbath","(13:00) (Field Goal formation) K.Forbath 51 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
57,1,"MIN","10","J.Tucker","(10:01) (Field Goal formation) J.Tucker 57 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
43,1,"MIN","10","K.Forbath","(:39) (Field Goal formation) K.Forbath 43 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
43,1,"MIN","10","K.Forbath","(10:57) (Field Goal formation) K.Forbath 43 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
47,1,"MIN","10","J.Tucker","(3:02) (Field Goal formation) J.Tucker 47 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
34,1,"MIN","10","K.Forbath","(11:58) (Field Goal formation) K.Forbath 34 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
32,1,"MIN","10","K.Forbath","(3:07) (Field Goal formation) K.Forbath 32 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
39,1,"MIA","10","C.Parkey","(:26) (Field Goal formation) C.Parkey 39 yard field goal is GOOD, Center-J.Denney, Holder-M.Haack."
32,0,"LA","10","P.Dawson","(10:08) (Field Goal formation) P.Dawson 32 yard field goal is No Good, Wide Left, Center-J.Drescher, Holder-A.Lee."
23,1,"LA","10","G.Zuerlein","(4:18) (Field Goal formation) G.Zuerlein 23 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
33,1,"LA","10","G.Zuerlein","(11:20) G.Zuerlein 33 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
53,1,"LA","10","G.Zuerlein","(:03) G.Zuerlein 53 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
34,1,"LA","10","G.Zuerlein","(10:57) (Field Goal formation) G.Zuerlein 34 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
42,1,"IND","10","J.Lambo","(7:43) J.Lambo 42 yard field goal is GOOD, Center-M.Overton, Holder-B.Nortman."
33,1,"IND","10","J.Lambo","(2:00) J.Lambo 33 yard field goal is GOOD, Center-M.Overton, Holder-B.Nortman."
59,0,"GB","10","M.Crosby","(:06) M.Crosby 59 yard field goal is No Good, Short, Center-T.Pepper, Holder-J.Vogel."
28,1,"GB","10","W.Lutz","(4:12) W.Lutz 28 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead."
46,1,"GB","10","M.Crosby","(14:50) M.Crosby 46 yard field goal is GOOD, Center-T.Pepper, Holder-J.Vogel."
44,1,"GB","10","W.Lutz","(10:26) W.Lutz 44 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead."
52,0,"CHI","10","C.Barth","(15:00) (Field Goal formation) C.Barth 52 yard field goal is BLOCKED (K.Short), Center-A.DePaola, Holder-P.O'Donnell."
36,1,"CHI","10","G.Gano","(3:23) (Field Goal formation) G.Gano 36 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy."
19,1,"CHI","10","C.Barth","(1:14) (Field Goal formation) C.Barth 19 yard field goal is GOOD, Center-A.DePaola, Holder-P.O'Donnell."
43,1,"CLE","10","R.Succop","(8:42) R.Succop 43 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
31,1,"CLE","10","Z.Gonzalez","(8:31) (Field Goal formation) Z.Gonzalez 31 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
23,1,"CLE","10","R.Succop","(1:40) (Field Goal formation) R.Succop 23 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
47,1,"CLE","10","Z.Gonzalez","(4:30) (Field Goal formation) Z.Gonzalez 47 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
46,1,"CLE","10","R.Succop","(14:55) (Field Goal formation) R.Succop 46 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
53,0,"CLE","10","R.Succop","(8:49) (Field Goal formation) R.Succop 53 yard field goal is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern."
54,1,"CLE","10","Z.Gonzalez","(:51) Z.Gonzalez 54 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
47,1,"CLE","10","R.Succop","(2:00) R.Succop 47 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
42,1,"SF","10","R.Gould","(4:33) R.Gould 42 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
22,1,"PIT","10","C.Boswell","(2:00) (Field Goal formation) C.Boswell 22 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
24,1,"PIT","10","C.Boswell","(:03) (Field Goal formation) C.Boswell 24 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
41,1,"PIT","10","C.Boswell","(7:28) (Field Goal formation) C.Boswell 41 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
49,1,"PIT","10","C.Boswell","(5:33) (Field Goal formation) C.Boswell 49 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
25,1,"PIT","10","C.Boswell","(5:17) (Field Goal formation) C.Boswell 25 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
39,1,"NYG","10","B.Walsh","(:46) B.Walsh 39 yard field goal is GOOD, Center-T.Ott, Holder-J.Ryan."
47,0,"NYG","10","A.Rosas","(14:23) A.Rosas 47 yard field goal is No Good, Wide Right, Center-Z.DeOssie, Holder-B.Wing."
37,0,"NE","10","M.Bryant","(1:11) M.Bryant 37 yard field goal is BLOCKED (C.Marsh), Center-J.Harris, Holder-M.Bosher, RECOVERED by NE-J.Bademosi at NE 26. J.Bademosi to NE 26 for no gain (B.Garland)."
29,1,"NE","10","S.Gostkowski","(4:46) S.Gostkowski 29 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
36,0,"NE","10","M.Bryant","(10:39) M.Bryant 36 yard field goal is No Good, Hit Left Upright, Center-J.Harris, Holder-M.Bosher."
21,1,"NE","10","S.Gostkowski","(4:14) S.Gostkowski 21 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
38,1,"NE","10","S.Gostkowski","(9:20) S.Gostkowski 38 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
27,1,"PHI","10","N.Rose","(11:22) N.Rose 27 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
50,1,"PHI","10","J.Elliott","(13:19) J.Elliott 50 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones."
42,1,"PHI","10","J.Elliott","(6:24) J.Elliott 42 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones."
45,0,"PHI","10","J.Elliott","(1:50) J.Elliott 45 yard field goal is No Good, Hit Right Upright, Center-R.Lovato, Holder-D.Jones."
55,1,"BAL","10","J.Tucker","(13:21) J.Tucker 55 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
48,1,"BAL","10","J.Tucker","(8:07) (Field Goal formation) J.Tucker 48 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
50,0,"BAL","10","C.Parkey","(5:05) (Field Goal formation) C.Parkey 50 yard field goal is No Good, Wide Right, Center-J.Denney, Holder-M.Haack."
46,0,"BAL","10","J.Tucker","(7:43) (Field Goal formation) J.Tucker 46 yard field goal is BLOCKED (V.Taylor), Center-M.Cox, Holder-S.Koch."
35,1,"CLE","10","K.Forbath","(5:31) (Field Goal formation) K.Forbath 35 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
34,1,"CLE","10","K.Forbath","(:03) (Field Goal formation) K.Forbath 34 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
43,1,"CLE","10","K.Forbath","(13:36) (Field Goal formation) K.Forbath 43 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
35,0,"CLE","10","Z.Gonzalez","(12:08) (Field Goal formation) Z.Gonzalez 35 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-B.Colquitt."
23,1,"CLE","10","Z.Gonzalez","(5:36) (Field Goal formation) Z.Gonzalez 23 yard field goal is GOOD, Center-C.Hughlett, Holder-B.Colquitt."
51,1,"CLE","10","K.Forbath","(1:14) (Field Goal formation) K.Forbath 51 yard field goal is GOOD, Center-K.McDermott, Holder-R.Quigley."
46,0,"NYJ","10","C.Catanzaro","(8:20) C.Catanzaro 46 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards."
43,1,"NYJ","10","C.Catanzaro","(14:07) C.Catanzaro 43 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards."
23,1,"NYJ","10","M.Bryant","(8:09) M.Bryant 23 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
45,1,"NYJ","10","M.Bryant","(:03) M.Bryant 45 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
37,1,"NYJ","10","M.Bryant","(5:16) M.Bryant 37 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
48,0,"NYJ","10","C.Catanzaro","(14:21) C.Catanzaro 48 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards."
46,1,"NYJ","10","C.Catanzaro","(8:46) C.Catanzaro 46 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards."
29,1,"NYJ","10","M.Bryant","(5:22) M.Bryant 29 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
28,1,"TB","10","G.Gano","(:20) (Field Goal formation) G.Gano 28 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy."
41,1,"TB","10","P.Murray","(4:53) (Field Goal formation) P.Murray 41 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger."
40,1,"PHI","10","J.Elliott","(2:41) J.Elliott 40 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones."
51,1,"PHI","10","J.Elliott","(8:06) J.Elliott 51 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones."
27,0,"PHI","10","R.Gould","(14:10) R.Gould 27 yard field goal is BLOCKED (D.Barnett), Center-K.Nelson, Holder-B.Pinion, RECOVERED by PHI-D.Barnett at PHI 30. D.Barnett to PHI 38 for 8 yards (G.Celek)."
50,1,"PHI","10","R.Gould","(5:26) R.Gould 50 yard field goal is GOOD, Center-K.Nelson, Holder-B.Pinion."
27,1,"NO","10","C.Barth","(14:57) C.Barth 27 yard field goal is GOOD, Center-A.DePaola, Holder-P.O'Donnell."
48,0,"NO","10","C.Barth","(:27) C.Barth 48 yard field goal is No Good, Wide Left, Center-A.DePaola, Holder-P.O'Donnell."
44,1,"NO","10","C.Barth","(5:47) C.Barth 44 yard field goal is GOOD, Center-A.DePaola, Holder-P.O'Donnell."
45,1,"NO","10","W.Lutz","(12:59) W.Lutz 45 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead."
49,1,"NO","10","W.Lutz","(1:40) W.Lutz 49 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead."
51,0,"NE","10","N.Novak","(8:57) N.Novak 51 yard field goal is No Good, Short, Center-M.Windt, Holder-D.Kaser."
25,1,"NE","10","S.Gostkowski","(4:10) S.Gostkowski 25 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
36,1,"NE","10","S.Gostkowski","(:24) S.Gostkowski 36 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
43,0,"NE","10","S.Gostkowski","(14:32) S.Gostkowski 43 yard field goal is No Good, Wide Left, Center-J.Cardona, Holder-R.Allen."
43,1,"NE","10","S.Gostkowski","(5:30) S.Gostkowski 43 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
43,0,"NE","10","S.Gostkowski","(9:45) S.Gostkowski 43 yard field goal is No Good, Wide Right, Center-J.Cardona, Holder-R.Allen. NE 93-Guy eligible"
26,1,"NE","10","S.Gostkowski","(1:12) S.Gostkowski 26 yard field goal is GOOD, Center-J.Cardona, Holder-R.Allen."
35,1,"BUF","10","S.Hauschka","(11:48) S.Hauschka 35 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt."
44,1,"BUF","10","S.Hauschka","(8:23) S.Hauschka 44 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Schmidt."
29,1,"CIN","10","R.Bullock","(5:45) R.Bullock 29 yard field goal is GOOD, Center-C.Harris, Holder-K.Huber."
34,0,"CIN","10","R.Bullock","(1:42) R.Bullock 34 yard field goal is BLOCKED (H.Anderson), Center-C.Harris, Holder-K.Huber."
29,1,"CIN","10","A.Vinatieri","(12:05) A.Vinatieri 29 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
33,1,"CIN","10","A.Vinatieri","(:03) A.Vinatieri 33 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
29,1,"CIN","10","A.Vinatieri","(11:24) A.Vinatieri 29 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
31,1,"SEA","10","K.Fairbairn","(7:08) K.Fairbairn 31 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler."
21,1,"SEA","10","B.Walsh","(4:39) B.Walsh 21 yard field goal is GOOD, Center-T.Ott, Holder-J.Ryan."
21,1,"SEA","10","B.Walsh","(2:27) B.Walsh 21 yard field goal is GOOD, Center-T.Ott, Holder-J.Ryan."
38,1,"WAS","10","N.Rose","(13:17) N.Rose 38 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
49,0,"WAS","10","M.Nugent","(13:04) M.Nugent 49 yard field goal is No Good, Wide Left, Center-L.Ladouceur, Holder-C.Jones."
42,1,"WAS","10","N.Rose","(10:09) N.Rose 42 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way."
36,0,"WAS","10","N.Rose","(3:19) N.Rose 36 yard field goal is BLOCKED (T.Crawford), Center-N.Sundberg, Holder-T.Way, RECOVERED by DAL-O.Scandrick at DAL 10. O.Scandrick to WAS 4 for 86 yards (M.Moses). PENALTY on WAS-T.Way, Low Block, 2 yards, enforced at WAS 4."
36,1,"WAS","10","M.Nugent","(8:44) M.Nugent 36 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
48,1,"WAS","10","M.Nugent","(6:29) M.Nugent 48 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
27,1,"WAS","10","M.Nugent","(:42) M.Nugent 27 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
37,1,"WAS","10","M.Nugent","(8:47) M.Nugent 37 yard field goal is GOOD, Center-L.Ladouceur, Holder-C.Jones."
34,1,"DET","10","C.Boswell","(12:17) C.Boswell 34 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
48,1,"DET","10","M.Prater","(7:55) M.Prater 48 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
37,1,"DET","10","M.Prater","(9:15) M.Prater 37 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
51,1,"DET","10","M.Prater","(2:19) M.Prater 51 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
34,1,"DET","10","M.Prater","(:17) M.Prater 34 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
38,1,"DET","10","C.Boswell","(9:25) C.Boswell 38 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry."
19,1,"DET","10","M.Prater","(12:59) M.Prater 19 yard field goal is GOOD, Center-D.Muhlbach, Holder-S.Martin."
27,1,"KC","10","B.McManus","(11:51) B.McManus 27 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon. Penalty on KC, Illegal Formation, declined."
25,1,"KC","10","H.Butker","(5:05) H.Butker 25 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
32,1,"KC","10","H.Butker","(12:35) H.Butker 32 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
34,1,"KC","10","B.McManus","(8:15) B.McManus 34 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
43,1,"KC","10","H.Butker","(12:35) H.Butker 43 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
51,1,"KC","10","H.Butker","(7:07) H.Butker 51 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
42,1,"KC","10","H.Butker","(4:46) H.Butker 42 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt."
45,1,"NYJ","11","C.Catanzaro","(10:30) C.Catanzaro 45 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards."
32,1,"NYJ","11","C.Catanzaro","(6:46) C.Catanzaro 32 yard field goal is GOOD, Center-T.Hennessy, Holder-L.Edwards."
39,0,"HOU","11","K.Fairbairn","(13:07) K.Fairbairn 39 yard field goal is No Good, Wide Left, Center-J.Weeks, Holder-S.Lechler."
22,1,"HOU","11","A.Vinatieri","(4:37) A.Vinatieri 22 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
53,1,"HOU","11","A.Vinatieri","(9:17) A.Vinatieri 53 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez."
32,1,"JAX","11","J.Lambo","(2:34) J.Lambo 32 yard field goal is GOOD, Center-M.Overton, Holder-B.Nortman."
56,1,"JAX","11","J.Lambo","(:28) J.Lambo 56 yard field goal is GOOD, Center-M.Overton, Holder-B.Nortman."
25,1,"JAX","11","J.Lambo","(6:55) J.Lambo 25 yard field goal is GOOD, Center-M.Overton, Holder-B.Nortman."
40,1,"NO","11","W.Lutz","(8:54) W.Lutz 40 yard field goal is GOOD, Center-Z.Wood, Holder-T.Morstead."
50,1,"NO","11","P.Murray","(3:03) P.Murray 50 yard field goal is GOOD, Center-G.Sanborn, Holder-B.Anger."
43,0,"NO","11","W.Lutz","(4:01) W.Lutz 43 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead."
54,0,"NO","11","P.Murray","(14:52) P.Murray 54 yard field goal is No Good, Wide Left, Center-G.Sanborn, Holder-B.Anger."
27,1,"NYG","11","G.Zuerlein","(14:55) G.Zuerlein 27 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
50,1,"NYG","11","A.Rosas","(4:06) A.Rosas 50 yard field goal is GOOD, Center-Z.DeOssie, Holder-B.Wing."
46,1,"NYG","11","G.Zuerlein","(1:18) G.Zuerlein 46 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
45,0,"NYG","11","A.Rosas","(:04) A.Rosas 45 yard field goal is No Good, Wide Right, Center-Z.DeOssie, Holder-B.Wing."
47,1,"NYG","11","G.Zuerlein","(3:03) G.Zuerlein 47 yard field goal is GOOD, Center-J.McQuaide, Holder-J.Hekker."
53,1,"CAR","11","M.Bryant","(12:24) M.Bryant 53 yard field goal is GOOD, Center-J.Harris, Holder-M.Bosher."
31,1,"CAR","11","G.Gano","(9:08) G.Gano 31 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy."
45,1,"CAR","11","G.Gano","(1:44) G.Gano 45 yard field goal is GOOD, Center-J.Jansen, Holder-M.Palardy."
52,1,"PHI","11","B.McManus","(10:40) B.McManus 52 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
45,1,"PHI","11","J.Elliott","(1:58) J.Elliott 45 yard field goal is GOOD, Center-R.Lovato, Holder-D.Jones."
53,1,"PHI","11","B.McManus","(11:10) B.McManus 53 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
24,1,"PHI","11","B.McManus","(3:05) B.McManus 24 yard field goal is GOOD, Center-C.Kreiter, Holder-R.Dixon."
48,1,"TEN","11","R.Succop","(11:04) (Field Goal formation) R.Succop 48 yard field goal is GOOD, Center-B.Brinkley, Holder-B.Kern."
30,1,"TEN","11","J.Tucker","(6:03) (Field Goal formation) J.Tucker 30 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
49,1,"TEN","11","J.Tucker","(10:01) (Field Goal formation) J.Tucker 49 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch."
